Match Id,Team,Opponent,Bowling,O,M,R,W,ER
33,Australia,Bangladesh,Brett Lee,4.0,0.0,27.0,3.0,6.75
33,Australia,Bangladesh,Nathan Bracken,3.0,0.0,14.0,2.0,4.67
33,Australia,Bangladesh,Stuart Clark,4.0,0.0,13.0,1.0,3.25
33,Australia,Bangladesh,Mitchell Johnson,4.0,0.0,28.0,1.0,7.0
33,Australia,Bangladesh,Andrew Symonds,2.0,0.0,10.0,0.0,5.0
33,Australia,Bangladesh,Michael Clarke,3.0,0.0,28.0,1.0,9.33
33,Bangladesh,Australia,Mashrafe Mortaza,3.5,0.0,27.0,0.0,7.04
33,Bangladesh,Australia,Syed Rasel,2.0,0.0,25.0,0.0,12.5
33,Bangladesh,Australia,Abdur Razzak,4.0,0.0,34.0,0.0,8.5
33,Bangladesh,Australia,Shakib Al Hasan,2.0,0.0,15.0,0.0,7.5
33,Bangladesh,Australia,Alok Kapali,2.0,0.0,23.0,0.0,11.5
34,England,South Africa,James Anderson,4.0,0.0,22.0,1.0,5.5
34,England,South Africa,Stuart Broad,4.0,0.0,37.0,3.0,9.25
34,England,South Africa,Andrew Flintoff,4.0,0.0,23.0,2.0,5.75
34,England,South Africa,Dimitri Mascarenhas,3.0,0.0,24.0,1.0,8.0
34,England,South Africa,Christopher Schofield,4.0,0.0,34.0,1.0,8.5
34,England,South Africa,Jeremy Snape,1.0,0.0,12.0,0.0,12.0
34,South Africa,England,Shaun Pollock,4.0,1.0,17.0,2.0,4.25
34,South Africa,England,Makhaya Ntini,4.0,0.0,29.0,0.0,7.25
34,South Africa,England,Morne Morkel,4.0,0.0,20.0,1.0,5.0
34,South Africa,England,Johannes van der Wath,4.0,0.0,30.0,1.0,7.5
34,South Africa,England,Vernon Philander,2.0,0.0,22.0,0.0,11.0
34,South Africa,England,Albie Morkel,2.0,0.0,12.0,2.0,6.0
35,Sri Lanka,Pakistan,Chaminda Vaas,4.0,0.0,23.0,1.0,5.75
35,Sri Lanka,Pakistan,Dilhara Fernando,4.0,1.0,17.0,2.0,4.25
35,Sri Lanka,Pakistan,Lasith Malinga,4.0,0.0,43.0,3.0,10.75
35,Sri Lanka,Pakistan,Sanath Jayasuriya,4.0,0.0,64.0,0.0,16.0
35,Sri Lanka,Pakistan,Gayan Wijekoon,4.0,0.0,39.0,0.0,9.75
35,Pakistan,Sri Lanka,Mohammad Asif,4.0,0.0,47.0,2.0,11.75
35,Pakistan,Sri Lanka,Sohail Tanvir,4.0,0.0,26.0,1.0,6.5
35,Pakistan,Sri Lanka,Mohammad Hafeez,4.0,0.0,46.0,1.0,11.5
35,Pakistan,Sri Lanka,Shahid Afridi,4.0,0.0,18.0,3.0,4.5
35,Pakistan,Sri Lanka,Umar Gul,4.0,0.0,14.0,2.0,3.5
36,England,New Zealand,James Anderson,4.0,0.0,24.0,2.0,6.0
36,England,New Zealand,Stuart Broad,4.0,0.0,35.0,1.0,8.75
36,England,New Zealand,Andrew Flintoff,3.0,0.0,11.0,1.0,3.67
36,England,New Zealand,Dimitri Mascarenhas,4.0,0.0,43.0,0.0,10.75
36,England,New Zealand,Paul Collingwood,3.0,0.0,30.0,1.0,10.0
36,England,New Zealand,Christopher Schofield,1.0,0.0,12.0,0.0,12.0
36,England,New Zealand,Darren Maddy,1.0,0.0,6.0,2.0,6.0
36,New Zealand,England,Shane Bond,4.0,0.0,20.0,2.0,5.0
36,New Zealand,England,Mark Gillespie,4.0,0.0,37.0,0.0,9.25
36,New Zealand,England,Jacob Oram,2.0,0.0,26.0,0.0,13.0
36,New Zealand,England,Chris Martin,4.0,0.0,37.0,1.0,9.25
36,New Zealand,England,Daniel Vettori,4.0,0.0,20.0,2.0,5.0
36,New Zealand,England,Scott Styris,2.0,0.0,19.0,0.0,9.5
37,Pakistan,Australia,Mohammad Asif,4.0,0.0,34.0,1.0,8.5
37,Pakistan,Australia,Sohail Tanvir,4.0,0.0,31.0,3.0,7.75
37,Pakistan,Australia,Shahid Afridi,4.0,1.0,35.0,1.0,8.75
37,Pakistan,Australia,Mohammad Hafeez,4.0,0.0,31.0,1.0,7.75
37,Pakistan,Australia,Umar Gul,4.0,0.0,29.0,0.0,7.25
37,Australia,Pakistan,Brett Lee,4.0,0.0,30.0,0.0,7.5
37,Australia,Pakistan,Nathan Bracken,4.0,0.0,35.0,0.0,8.75
37,Australia,Pakistan,Stuart Clark,4.0,0.0,27.0,3.0,6.75
37,Australia,Pakistan,Mitchell Johnson,4.0,0.0,28.0,1.0,7.0
37,Australia,Pakistan,Andrew Symonds,2.1,0.0,27.0,0.0,12.46
37,Australia,Pakistan,Michael Clarke,1.0,0.0,17.0,0.0,17.0
38,Bangladesh,Sri Lanka,Mashrafe Mortaza,4.0,0.0,39.0,1.0,9.75
38,Bangladesh,Sri Lanka,Syed Rasel,4.0,1.0,26.0,1.0,6.5
38,Bangladesh,Sri Lanka,Mohammad Ashraful,2.0,0.0,14.0,0.0,7.0
38,Bangladesh,Sri Lanka,Mahmudullah,4.0,0.0,19.0,1.0,4.75
38,Bangladesh,Sri Lanka,Shakib Al Hasan,3.0,0.0,22.0,1.0,7.33
38,Bangladesh,Sri Lanka,Abdur Razzak,3.0,0.0,20.0,1.0,6.67
38,Sri Lanka,Bangladesh,Chaminda Vaas,4.0,0.0,14.0,2.0,3.5
38,Sri Lanka,Bangladesh,Dilhara Fernando,3.0,1.0,21.0,2.0,7.0
38,Sri Lanka,Bangladesh,Farveez Maharoof,3.0,0.0,16.0,1.0,5.33
38,Sri Lanka,Bangladesh,Tillakaratne Dilshan,2.0,0.0,19.0,0.0,9.5
38,Sri Lanka,Bangladesh,Lasith Malinga,2.0,0.0,8.0,1.0,4.0
38,Sri Lanka,Bangladesh,Sanath Jayasuriya,1.5,0.0,4.0,2.0,2.18
39,South Africa,New Zealand,Shaun Pollock,4.0,0.0,41.0,0.0,10.25
39,South Africa,New Zealand,Andre Nel,4.0,0.0,23.0,0.0,5.75
39,South Africa,New Zealand,Morne Morkel,4.0,0.0,17.0,4.0,4.25
39,South Africa,New Zealand,Johannes van der Wath,4.0,0.0,31.0,2.0,7.75
39,South Africa,New Zealand,Albie Morkel,3.0,0.0,30.0,1.0,10.0
39,South Africa,New Zealand,Vernon Philander,1.0,0.0,10.0,0.0,10.0
39,New Zealand,South Africa,Shane Bond,4.0,0.0,31.0,1.0,7.75
39,New Zealand,South Africa,Mark Gillespie,3.1,1.0,11.0,2.0,3.47
39,New Zealand,South Africa,Chris Martin,4.0,0.0,40.0,1.0,10.0
39,New Zealand,South Africa,Jacob Oram,4.0,0.0,50.0,0.0,12.5
39,New Zealand,South Africa,Daniel Vettori,4.0,0.0,25.0,0.0,6.25
40,England,India,James Anderson,4.0,0.0,25.0,0.0,6.25
40,England,India,Stuart Broad,4.0,0.0,60.0,0.0,15.0
40,England,India,Andrew Flintoff,4.0,0.0,33.0,1.0,8.25
40,England,India,Dimitri Mascarenhas,1.0,0.0,15.0,0.0,15.0
40,England,India,Christopher Tremlett,4.0,0.0,45.0,2.0,11.25
40,England,India,Paul Collingwood,1.0,0.0,13.0,0.0,13.0
40,England,India,Darren Maddy,2.0,0.0,20.0,1.0,10.0
40,India,England,Sreesanth,4.0,0.0,38.0,0.0,9.5
40,India,England,R P Singh,4.0,0.0,28.0,2.0,7.0
40,India,England,Joginder Sharma,4.0,0.0,57.0,0.0,14.25
40,India,England,Irfan Pathan,4.0,0.0,37.0,3.0,9.25
40,India,England,Harbhajan Singh,4.0,0.0,35.0,1.0,8.75
41,Australia,Sri Lanka,Brett Lee,4.0,0.0,27.0,2.0,6.75
41,Australia,Sri Lanka,Nathan Bracken,3.3,0.0,14.0,2.0,4.0
41,Australia,Sri Lanka,Mitchell Johnson,4.0,0.0,18.0,0.0,4.5
41,Australia,Sri Lanka,Stuart Clark,4.0,0.0,20.0,4.0,5.0
41,Australia,Sri Lanka,Shane Watson,3.2,0.0,19.0,1.0,5.7
41,Australia,Sri Lanka,Andrew Symonds,0.4,0.0,2.0,1.0,3.0
42,Pakistan,Bangladesh,Mohammad Asif,4.0,0.0,26.0,1.0,6.5
42,Pakistan,Bangladesh,Sohail Tanvir,3.0,0.0,27.0,0.0,9.0
42,Pakistan,Bangladesh,Shahid Afridi,4.0,0.0,25.0,1.0,6.25
42,Pakistan,Bangladesh,Mohammad Hafeez,3.0,0.0,27.0,2.0,9.0
42,Pakistan,Bangladesh,Umar Gul,3.4,0.0,17.0,1.0,4.64
42,Pakistan,Bangladesh,Shoaib Malik,2.0,0.0,15.0,2.0,7.5
42,Bangladesh,Pakistan,Mashrafe Mortaza,4.0,0.0,45.0,1.0,11.25
42,Bangladesh,Pakistan,Syed Rasel,3.0,0.0,34.0,1.0,11.33
42,Bangladesh,Pakistan,Abdur Razzak,4.0,0.0,16.0,2.0,4.0
42,Bangladesh,Pakistan,Shakib Al Hasan,4.0,0.0,17.0,0.0,4.25
42,Bangladesh,Pakistan,Mahmudullah,4.0,0.0,28.0,1.0,7.0
43,South Africa,India,Shaun Pollock,4.0,0.0,17.0,2.0,4.25
43,South Africa,India,Makhaya Ntini,4.0,0.0,30.0,1.0,7.5
43,South Africa,India,Johannes van der Wath,4.0,0.0,43.0,0.0,10.75
43,South Africa,India,Morne Morkel,4.0,0.0,32.0,1.0,8.0
43,South Africa,India,Vernon Philander,2.0,0.0,14.0,0.0,7.0
43,South Africa,India,Albie Morkel,2.0,0.0,13.0,0.0,6.5
43,India,South Africa,Sreesanth,4.0,0.0,23.0,2.0,5.75
43,India,South Africa,R P Singh,4.0,0.0,13.0,4.0,3.25
43,India,South Africa,Joginder Sharma,4.0,0.0,24.0,0.0,6.0
43,India,South Africa,Irfan Pathan,4.0,0.0,16.0,0.0,4.0
43,India,South Africa,Harbhajan Singh,4.0,0.0,30.0,2.0,7.5
44,Pakistan,New Zealand,Mohammad Asif,4.0,0.0,34.0,0.0,8.5
44,Pakistan,New Zealand,Sohail Tanvir,4.0,0.0,30.0,0.0,7.5
44,Pakistan,New Zealand,Shahid Afridi,4.0,0.0,24.0,1.0,6.0
44,Pakistan,New Zealand,Fawad Alam,3.0,0.0,29.0,2.0,9.67
44,Pakistan,New Zealand,Umar Gul,4.0,0.0,15.0,3.0,3.75
44,Pakistan,New Zealand,Mohammad Hafeez,1.0,0.0,10.0,0.0,10.0
44,New Zealand,Pakistan,Shane Bond,4.0,0.0,33.0,1.0,8.25
44,New Zealand,Pakistan,Mark Gillespie,3.0,0.0,30.0,0.0,10.0
44,New Zealand,Pakistan,Daniel Vettori,4.0,0.0,22.0,1.0,5.5
44,New Zealand,Pakistan,Scott Styris,3.0,0.0,14.0,1.0,4.67
44,New Zealand,Pakistan,Jeetan Patel,3.5,0.0,31.0,1.0,8.09
44,New Zealand,Pakistan,Lou Vincent,1.0,0.0,15.0,0.0,15.0
45,Australia,India,Brett Lee,4.0,0.0,25.0,0.0,6.25
45,Australia,India,Nathan Bracken,4.0,0.0,38.0,0.0,9.5
45,Australia,India,Stuart Clark,4.0,0.0,38.0,0.0,9.5
45,Australia,India,Mitchell Johnson,4.0,0.0,31.0,2.0,7.75
45,Australia,India,Andrew Symonds,3.0,0.0,37.0,0.0,12.33
45,Australia,India,Michael Clarke,1.0,0.0,13.0,1.0,13.0
45,India,Australia,R P Singh,4.0,0.0,33.0,0.0,8.25
45,India,Australia,Sreesanth,4.0,1.0,12.0,2.0,3.0
45,India,Australia,Irfan Pathan,4.0,0.0,44.0,2.0,11.0
45,India,Australia,Joginder Sharma,3.0,0.0,37.0,2.0,12.33
45,India,Australia,Harbhajan Singh,4.0,0.0,24.0,1.0,6.0
45,India,Australia,Virender Sehwag,1.0,0.0,20.0,0.0,20.0
46,Pakistan,India,Mohammad Asif,3.0,0.0,25.0,1.0,8.33
46,Pakistan,India,Sohail Tanvir,4.0,0.0,29.0,1.0,7.25
46,Pakistan,India,Shahid Afridi,4.0,0.0,30.0,0.0,7.5
46,Pakistan,India,Mohammad Hafeez,3.0,0.0,25.0,0.0,8.33
46,Pakistan,India,Umar Gul,4.0,0.0,28.0,3.0,7.0
46,Pakistan,India,Yasir Arafat,2.0,0.0,19.0,0.0,9.5
46,India,Pakistan,R P Singh,4.0,0.0,26.0,3.0,6.5
46,India,Pakistan,Sreesanth,4.0,1.0,44.0,1.0,11.0
46,India,Pakistan,Joginder Sharma,3.3,0.0,20.0,2.0,5.71
46,India,Pakistan,Yusuf Pathan,1.0,0.0,5.0,0.0,5.0
46,India,Pakistan,Irfan Pathan,4.0,0.0,16.0,3.0,4.0
46,India,Pakistan,Harbhajan Singh,3.0,0.0,36.0,0.0,12.0
47,India,Australia,R P Singh,4.0,0.0,39.0,1.0,9.75
47,India,Australia,Sreesanth,4.0,0.0,47.0,0.0,11.75
47,India,Australia,Irfan Pathan,4.0,0.0,34.0,2.0,8.5
47,India,Australia,Harbhajan Singh,4.0,0.0,17.0,1.0,4.25
47,India,Australia,Murali Kartik,4.0,0.0,27.0,0.0,6.75
47,Australia,India,Brett Lee,3.1,0.0,35.0,1.0,11.05
47,Australia,India,Nathan Bracken,2.0,0.0,19.0,0.0,9.5
47,Australia,India,Ben Hilfenhaus,4.0,0.0,28.0,1.0,7.0
47,Australia,India,Stuart Clark,4.0,0.0,33.0,0.0,8.25
47,Australia,India,Andrew Symonds,3.0,0.0,26.0,0.0,8.67
47,Australia,India,Michael Clarke,2.0,0.0,14.0,1.0,7.0
48,South Africa,New Zealand,Shaun Pollock,4.0,0.0,28.0,3.0,7.0
48,South Africa,New Zealand,Dale Steyn,4.0,0.0,17.0,1.0,4.25
48,South Africa,New Zealand,Charl Langeveldt,4.0,0.0,33.0,0.0,8.25
48,South Africa,New Zealand,Albie Morkel,4.0,0.0,29.0,2.0,7.25
48,South Africa,New Zealand,Johan Botha,4.0,0.0,19.0,1.0,4.75
48,New Zealand,South Africa,Kyle Mills,3.5,0.0,34.0,1.0,8.87
48,New Zealand,South Africa,Mark Gillespie,4.0,0.0,22.0,1.0,5.5
48,New Zealand,South Africa,Daniel Vettori,4.0,0.0,24.0,1.0,6.0
48,New Zealand,South Africa,Michael Mason,3.0,0.0,28.0,0.0,9.33
48,New Zealand,South Africa,Jeetan Patel,4.0,0.0,17.0,2.0,4.25
48,New Zealand,South Africa,Scott Styris,1.0,0.0,4.0,1.0,4.0
49,New Zealand,Australia,Kyle Mills,4.0,0.0,35.0,0.0,8.75
49,New Zealand,Australia,Mark Gillespie,4.0,1.0,39.0,2.0,9.75
49,New Zealand,Australia,Jacob Oram,3.0,0.0,32.0,0.0,10.67
49,New Zealand,Australia,Jeetan Patel,4.0,0.0,40.0,2.0,10.0
49,New Zealand,Australia,Daniel Vettori,4.0,0.0,24.0,1.0,6.0
49,New Zealand,Australia,Scott Styris,1.0,0.0,14.0,0.0,14.0
49,Australia,New Zealand,Brett Lee,4.0,0.0,17.0,2.0,4.25
49,Australia,New Zealand,Nathan Bracken,2.0,0.0,8.0,0.0,4.0
49,Australia,New Zealand,Mitchell Johnson,3.0,0.0,19.0,2.0,6.33
49,Australia,New Zealand,Shaun Tait,4.0,0.0,22.0,2.0,5.5
49,Australia,New Zealand,Ashley Noffke,3.3,1.0,18.0,3.0,5.14
49,Australia,New Zealand,Andrew Symonds,2.0,0.0,39.0,0.0,19.5
50,West Indies,South Africa,Daren Powell,3.0,0.0,6.0,1.0,2.0
50,West Indies,South Africa,Jerome Taylor,3.0,1.0,6.0,3.0,2.0
50,West Indies,South Africa,Dwayne Bravo,2.0,0.0,16.0,0.0,8.0
50,West Indies,South Africa,Fidel Edwards,3.0,0.0,14.0,1.0,4.67
50,West Indies,South Africa,Daren Sammy,2.0,0.0,9.0,1.0,4.5
50,South Africa,West Indies,Shaun Pollock,2.0,0.0,19.0,1.0,9.5
50,South Africa,West Indies,Makhaya Ntini,3.0,0.0,16.0,0.0,5.33
50,South Africa,West Indies,Dale Steyn,3.0,0.0,9.0,4.0,3.0
50,South Africa,West Indies,Albie Morkel,1.0,0.0,5.0,0.0,5.0
50,South Africa,West Indies,Vernon Philander,0.5,0.0,10.0,0.0,12.0
51,South Africa,West Indies,Shaun Pollock,4.0,0.0,19.0,1.0,4.75
51,South Africa,West Indies,Makhaya Ntini,4.0,0.0,22.0,2.0,5.5
51,South Africa,West Indies,Albie Morkel,3.0,0.0,11.0,0.0,3.67
51,South Africa,West Indies,Morne Morkel,4.0,0.0,22.0,1.0,5.5
51,South Africa,West Indies,Johan Botha,3.0,0.0,8.0,1.0,2.67
51,South Africa,West Indies,Justin Ontong,2.0,0.0,25.0,1.0,12.5
51,West Indies,South Africa,Jerome Taylor,4.0,0.0,29.0,2.0,7.25
51,West Indies,South Africa,Fidel Edwards,3.2,0.0,22.0,0.0,6.6
51,West Indies,South Africa,Daren Sammy,4.0,0.0,21.0,3.0,5.25
51,West Indies,South Africa,Ravi Rampaul,4.0,0.0,25.0,0.0,6.25
51,West Indies,South Africa,Rawl Lewis,1.0,0.0,9.0,0.0,9.0
51,West Indies,South Africa,Marlon Samuels,3.0,0.0,24.0,1.0,8.0
52,Australia,India,Brett Lee,3.0,0.0,13.0,1.0,4.33
52,Australia,India,Nathan Bracken,2.3,1.0,11.0,3.0,4.4
52,Australia,India,Ashley Noffke,4.0,0.0,23.0,1.0,5.75
52,Australia,India,James Hopes,3.0,0.0,10.0,1.0,3.33
52,Australia,India,David Hussey,3.0,0.0,12.0,1.0,4.0
52,Australia,India,Adam Voges,2.0,0.0,5.0,2.0,2.5
52,India,Australia,Irfan Pathan,3.0,0.0,18.0,0.0,6.0
52,India,Australia,Sreesanth,3.0,0.0,25.0,0.0,8.33
52,India,Australia,Praveen Kumar,2.0,0.0,15.0,1.0,7.5
52,India,Australia,Ishant Sharma,1.2,0.0,8.0,0.0,6.0
52,India,Australia,Harbhajan Singh,2.0,0.0,7.0,0.0,3.5
53,New Zealand,England,Kyle Mills,4.0,0.0,43.0,2.0,10.75
53,New Zealand,England,Chris Martin,4.0,0.0,34.0,2.0,8.5
53,New Zealand,England,Jacob Oram,4.0,0.0,24.0,1.0,6.0
53,New Zealand,England,Jeetan Patel,3.0,0.0,42.0,1.0,14.0
53,New Zealand,England,Tim Southee,4.0,0.0,38.0,1.0,9.5
53,New Zealand,England,Jesse Ryder,1.0,0.0,2.0,1.0,2.0
53,England,New Zealand,Ryan Sidebottom,3.2,0.0,16.0,3.0,4.8
53,England,New Zealand,James Anderson,4.0,0.0,31.0,1.0,7.75
53,England,New Zealand,Stuart Broad,4.0,0.0,25.0,1.0,6.25
53,England,New Zealand,Dimitri Mascarenhas,4.0,0.0,19.0,2.0,4.75
53,England,New Zealand,Graeme Swann,2.0,0.0,16.0,1.0,8.0
53,England,New Zealand,Paul Collingwood,1.0,0.0,15.0,1.0,15.0
53,England,New Zealand,Luke Wright,1.0,0.0,13.0,0.0,13.0
54,New Zealand,England,Kyle Mills,4.0,0.0,35.0,1.0,8.75
54,New Zealand,England,Chris Martin,4.0,0.0,45.0,1.0,11.25
54,New Zealand,England,Paul Hitchcock,3.0,0.0,43.0,2.0,14.33
54,New Zealand,England,Tim Southee,4.0,0.0,22.0,2.0,5.5
54,New Zealand,England,Scott Styris,3.0,0.0,25.0,0.0,8.33
54,New Zealand,England,Jesse Ryder,2.0,0.0,22.0,0.0,11.0
54,England,New Zealand,James Anderson,4.0,0.0,36.0,1.0,9.0
54,England,New Zealand,Ryan Sidebottom,4.0,0.0,19.0,2.0,4.75
54,England,New Zealand,Stuart Broad,4.0,0.0,31.0,1.0,7.75
54,England,New Zealand,Dimitri Mascarenhas,4.0,0.0,25.0,2.0,6.25
54,England,New Zealand,Graeme Swann,4.0,0.0,30.0,2.0,7.5
55,Bangladesh,Pakistan,Mashrafe Mortaza,3.5,0.0,38.0,1.0,9.91
55,Bangladesh,Pakistan,Shahadat Hossain,4.0,0.0,44.0,1.0,11.0
55,Bangladesh,Pakistan,Abdur Razzak,4.0,0.0,46.0,1.0,11.5
55,Bangladesh,Pakistan,Farhad Reza,4.0,0.0,41.0,0.0,10.25
55,Bangladesh,Pakistan,Shakib Al Hasan,4.0,0.0,33.0,1.0,8.25
55,Bangladesh,Pakistan,Mahmudullah,0.1,0.0,1.0,0.0,6.0
55,Pakistan,Bangladesh,Umar Gul,3.0,0.0,19.0,0.0,6.33
55,Pakistan,Bangladesh,Sohail Tanvir,3.0,0.0,23.0,1.0,7.67
55,Pakistan,Bangladesh,Shoaib Malik,3.0,0.0,27.0,1.0,9.0
55,Pakistan,Bangladesh,Shahid Afridi,4.0,0.0,19.0,1.0,4.75
55,Pakistan,Bangladesh,Wahab Riaz,2.0,0.0,7.0,1.0,3.5
55,Pakistan,Bangladesh,Mansoor Amjad,1.0,0.0,3.0,3.0,3.0
56,England,New Zealand,Stuart Broad,4.0,0.0,17.0,2.0,4.25
56,England,New Zealand,James Anderson,4.0,1.0,25.0,2.0,6.25
56,England,New Zealand,Luke Wright,4.0,0.0,32.0,1.0,8.0
56,England,New Zealand,Paul Collingwood,2.0,0.0,17.0,1.0,8.5
56,England,New Zealand,Graeme Swann,4.0,0.0,21.0,2.0,5.25
56,England,New Zealand,Dimitri Mascarenhas,2.0,0.0,10.0,0.0,5.0
56,New Zealand,England,Kyle Mills,3.0,0.0,30.0,0.0,10.0
56,New Zealand,England,Mark Gillespie,4.0,1.0,25.0,0.0,6.25
56,New Zealand,England,Michael Mason,3.0,0.0,18.0,1.0,6.0
56,New Zealand,England,Daniel Vettori,4.0,0.0,27.0,0.0,6.75
56,New Zealand,England,Scott Styris,2.3,0.0,20.0,0.0,8.0
56,New Zealand,England,Daniel Flynn,1.0,0.0,7.0,0.0,7.0
57,West Indies,Australia,Jerome Taylor,2.0,0.0,23.0,0.0,11.5
57,West Indies,Australia,Sulieman Benn,2.0,0.0,19.0,0.0,9.5
57,West Indies,Australia,Fidel Edwards,2.0,0.0,12.0,0.0,6.0
57,West Indies,Australia,Kemar Roach,3.0,0.0,29.0,2.0,9.67
57,West Indies,Australia,Dwayne Bravo,2.0,0.0,12.0,1.0,6.0
57,Australia,West Indies,Brett Lee,2.0,0.0,26.0,0.0,13.0
57,Australia,West Indies,Mitchell Johnson,2.0,0.0,30.0,0.0,15.0
57,Australia,West Indies,Shane Watson,2.1,0.0,17.0,1.0,7.85
57,Australia,West Indies,James Hopes,2.0,0.0,14.0,0.0,7.0
57,Australia,West Indies,Cameron White,1.0,0.0,8.0,0.0,8.0
58,Kenya,Netherlands,Thomas Odoyo,4.0,0.0,15.0,0.0,3.75
58,Kenya,Netherlands,Rageg Aga,4.0,0.0,39.0,1.0,9.75
58,Kenya,Netherlands,Peter Ongondo,2.0,0.0,26.0,0.0,13.0
58,Kenya,Netherlands,Hiren Varaiya,4.0,0.0,24.0,2.0,6.0
58,Kenya,Netherlands,Jimmy Kamande,4.0,0.0,26.0,1.0,6.5
58,Kenya,Netherlands,Steve Tikolo,2.0,0.0,15.0,1.0,7.5
58,Netherlands,Kenya,Edgar Schiferli,4.0,0.0,23.0,3.0,5.75
58,Netherlands,Kenya,Mudassar Bukhari,4.0,0.0,20.0,0.0,5.0
58,Netherlands,Kenya,Ryan ten Doeschate,4.0,0.0,27.0,3.0,6.75
58,Netherlands,Kenya,Pieter Seelaar,4.0,0.0,26.0,1.0,6.5
58,Netherlands,Kenya,Peter Borren,4.0,0.0,36.0,2.0,9.0
59,Ireland,Scotland,Peter Connell,4.0,1.0,12.0,1.0,3.0
59,Ireland,Scotland,Kevin O'Brien,4.0,0.0,29.0,2.0,7.25
59,Ireland,Scotland,Alex Cusack,4.0,0.0,21.0,4.0,5.25
59,Ireland,Scotland,Trent Johnston,2.0,0.0,15.0,0.0,7.5
59,Ireland,Scotland,Andre Botha,4.0,0.0,18.0,3.0,4.5
59,Ireland,Scotland,William McCallan,2.0,0.0,15.0,0.0,7.5
59,Scotland,Ireland,John Blain,4.0,0.0,24.0,1.0,6.0
59,Scotland,Ireland,Dewal Nel,4.0,0.0,19.0,2.0,4.75
59,Scotland,Ireland,Gordon Drummond,3.5,0.0,27.0,0.0,7.04
59,Scotland,Ireland,Glenn Rogers,3.5,0.0,15.0,2.0,3.91
59,Scotland,Ireland,Gregor Maiden,4.0,0.0,24.0,1.0,6.0
59,Scotland,Ireland,Richie Berrington,0.1,0.0,1.0,0.0,6.0
60,Canada,Netherlands,Henry Osinde,4.0,0.0,21.0,2.0,5.25
60,Canada,Netherlands,Sanjayan Thuraisingam,3.0,0.0,15.0,1.0,5.0
60,Canada,Netherlands,Eion Katchay,2.0,0.0,18.0,1.0,9.0
60,Canada,Netherlands,Harvir Baidwan,4.0,0.0,19.0,4.0,4.75
60,Canada,Netherlands,John Davison,4.0,0.0,13.0,0.0,3.25
60,Canada,Netherlands,Sunil Dhaniram,1.4,0.0,8.0,1.0,4.8
60,Netherlands,Canada,Edgar Schiferli,4.0,0.0,10.0,1.0,2.5
60,Netherlands,Canada,Mudassar Bukhari,2.0,0.0,25.0,0.0,12.5
60,Netherlands,Canada,Ryan ten Doeschate,4.0,0.0,17.0,0.0,4.25
60,Netherlands,Canada,Pieter Seelaar,4.0,1.0,13.0,1.0,3.25
60,Netherlands,Canada,Hendrik Mol,1.3,0.0,12.0,0.0,8.0
60,Netherlands,Canada,Peter Borren,4.0,0.0,19.0,2.0,4.75
61,Scotland,Bermuda,John Blain,4.0,0.0,15.0,0.0,3.75
61,Scotland,Bermuda,Dewal Nel,4.0,2.0,12.0,3.0,3.0
61,Scotland,Bermuda,Gordon Drummond,4.0,0.0,22.0,1.0,5.5
61,Scotland,Bermuda,Gregor Maiden,2.0,0.0,14.0,0.0,7.0
61,Scotland,Bermuda,Richie Berrington,3.0,0.0,12.0,1.0,4.0
61,Scotland,Bermuda,Ryan Watson,3.0,0.0,18.0,1.0,6.0
61,Bermuda,Scotland,George O'Brien,4.0,0.0,11.0,2.0,2.75
61,Bermuda,Scotland,Stefan Kelly,2.0,0.0,11.0,0.0,5.5
61,Bermuda,Scotland,Dwayne Leverock,4.0,0.0,22.0,0.0,5.5
61,Bermuda,Scotland,Rodney Trott,4.0,0.0,24.0,0.0,6.0
61,Bermuda,Scotland,Irvine Romaine,2.4,0.0,19.0,0.0,7.13
61,Bermuda,Scotland,Oliver Pitcher,1.0,0.0,7.0,0.0,7.0
62,Kenya,Canada,Thomas Odoyo,4.0,0.0,14.0,1.0,3.5
62,Kenya,Canada,Peter Ongondo,3.0,0.0,18.0,2.0,6.0
62,Kenya,Canada,Rageg Aga,3.4,0.0,13.0,0.0,3.55
62,Kenya,Canada,Anthony Suji,4.0,0.0,23.0,2.0,5.75
62,Kenya,Canada,Hiren Varaiya,3.0,0.0,11.0,1.0,3.67
62,Kenya,Canada,Jimmy Kamande,2.0,0.0,6.0,1.0,3.0
62,Canada,Kenya,Henry Osinde,3.0,0.0,21.0,0.0,7.0
62,Canada,Kenya,Sanjayan Thuraisingam,2.5,0.0,16.0,0.0,5.65
62,Canada,Kenya,Eion Katchay,2.0,0.0,7.0,0.0,3.5
62,Canada,Kenya,Harvir Baidwan,2.0,0.0,12.0,2.0,6.0
62,Canada,Kenya,Sunil Dhaniram,4.0,1.0,15.0,1.0,3.75
62,Canada,Kenya,John Davison,4.0,0.0,19.0,2.0,4.75
63,Bermuda,Ireland,George O'Brien,4.0,0.0,13.0,2.0,3.25
63,Bermuda,Ireland,Stefan Kelly,3.0,0.0,18.0,2.0,6.0
63,Bermuda,Ireland,Dwayne Leverock,1.0,0.0,5.0,0.0,5.0
63,Bermuda,Ireland,Irvine Romaine,1.0,0.0,2.0,2.0,2.0
63,Ireland,Bermuda,Peter Connell,2.0,0.0,8.0,3.0,4.0
63,Ireland,Bermuda,Kevin O'Brien,2.0,0.0,14.0,0.0,7.0
